"proteins","fats","carbohydrates","calories","height","weight","age","male","lactose allergy","drink"
2.0,0.1,4.8,31.0,65,155,25,2,0,1
2.0,0.1,4.8,31.0,65,155,25,2,0,1
2.0,0.1,4.8,31.0,65,155,25,2,0,1
2.0,0.1,4.8,31.0,65,155,25,2,0,1
2.0,0.1,4.8,31.0,65,155,25,2,0,1
2.0,0.1,4.8,31.0,65,155,25,2,0,1
2.0,0.1,4.8,31.0,65,155,25,2,0,1
2.0,0.1,4.8,31.0,65,155,25,2,0,1
2.0,0.1,4.8,31.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,0
3.1,4.5,4.8,72.0,65,155,25,2,0,0
3.1,4.5,4.8,72.0,65,155,25,2,0,0
3.1,4.5,4.8,72.0,65,155,25,2,0,0
3.1,4.5,4.8,72.0,65,155,25,2,0,0
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
3.1,4.5,4.8,72.0,65,155,25,2,0,1
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,90,155,25,4,0,0
2.0,0.1,4.8,31.0,90,155,25,4,0,0
2.0,0.1,4.8,31.0,90,155,25,4,0,0
2.0,0.1,4.8,31.0,90,155,25,4,0,0
2.0,0.1,4.8,31.0,90,155,25,4,0,0
2.0,0.1,4.8,31.0,90,155,25,4,0,0
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
2.0,0.1,4.8,31.0,90,155,25,4,0,1
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
3.1,4.5,4.8,72.0,90,155,25,4,0,0
2.9,2.5,4.7,53.0,50,155,25,1,0,0
2.9,2.5,4.7,53.0,50,155,25,1,0,0
2.9,2.5,4.7,53.0,50,155,25,1,0,0
2.9,2.5,4.7,53.0,50,155,25,1,0,0
2.9,2.5,4.7,53.0,50,155,25,1,0,0
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,0
2.0,0.1,4.8,31.0,50,155,25,1,0,0
2.0,0.1,4.8,31.0,50,155,25,1,0,0
2.0,0.1,4.8,31.0,50,155,25,1,0,0
2.0,0.1,4.8,31.0,50,155,25,1,0,0
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
2.0,0.1,4.8,31.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,0
3.1,4.5,4.8,72.0,50,155,25,1,0,0
3.1,4.5,4.8,72.0,50,155,25,1,0,0
3.1,4.5,4.8,72.0,50,155,25,1,0,0
3.1,4.5,4.8,72.0,50,155,25,1,0,0
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
3.1,4.5,4.8,72.0,50,155,25,1,0,1
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,120,155,25,4,0,0
2.0,0.1,4.8,31.0,120,155,25,4,0,0
2.0,0.1,4.8,31.0,120,155,25,4,0,0
2.0,0.1,4.8,31.0,120,155,25,4,0,0
2.0,0.1,4.8,31.0,120,155,25,4,0,0
2.0,0.1,4.8,31.0,120,155,25,4,0,0
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
2.0,0.1,4.8,31.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,0
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,1
3.1,4.5,4.8,72.0,120,155,25,4,0,0
2.9,2.5,4.7,53.0,65,190,25,1,0,0
2.9,2.5,4.7,53.0,65,190,25,1,0,0
2.9,2.5,4.7,53.0,65,190,25,1,0,0
2.9,2.5,4.7,53.0,65,190,25,1,0,0
2.9,2.5,4.7,53.0,65,190,25,1,0,0
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,0
2.0,0.1,4.8,31.0,65,190,25,1,0,0
2.0,0.1,4.8,31.0,65,190,25,1,0,0
2.0,0.1,4.8,31.0,65,190,25,1,0,0
2.0,0.1,4.8,31.0,65,190,25,1,0,0
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
2.0,0.1,4.8,31.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,0
3.1,4.5,4.8,72.0,65,190,25,1,0,0
3.1,4.5,4.8,72.0,65,190,25,1,0,0
3.1,4.5,4.8,72.0,65,190,25,1,0,0
3.1,4.5,4.8,72.0,65,190,25,1,0,0
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
3.1,4.5,4.8,72.0,65,190,25,1,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,0
2.9,2.5,4.7,53.0,90,190,25,2,0,0
2.9,2.5,4.7,53.0,90,190,25,2,0,0
2.9,2.5,4.7,53.0,90,190,25,2,0,0
2.9,2.5,4.7,53.0,90,190,25,2,0,0
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,0
2.0,0.1,4.8,31.0,90,190,25,2,0,0
2.0,0.1,4.8,31.0,90,190,25,2,0,0
2.0,0.1,4.8,31.0,90,190,25,2,0,0
2.0,0.1,4.8,31.0,90,190,25,2,0,0
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
2.0,0.1,4.8,31.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,0
3.1,4.5,4.8,72.0,90,190,25,2,0,0
3.1,4.5,4.8,72.0,90,190,25,2,0,0
3.1,4.5,4.8,72.0,90,190,25,2,0,0
3.1,4.5,4.8,72.0,90,190,25,2,0,0
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
3.1,4.5,4.8,72.0,90,190,25,2,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,0
2.9,2.5,4.7,53.0,50,190,25,1,0,0
2.9,2.5,4.7,53.0,50,190,25,1,0,0
2.9,2.5,4.7,53.0,50,190,25,1,0,0
2.9,2.5,4.7,53.0,50,190,25,1,0,0
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,0
2.0,0.1,4.8,31.0,50,190,25,1,0,0
2.0,0.1,4.8,31.0,50,190,25,1,0,0
2.0,0.1,4.8,31.0,50,190,25,1,0,0
2.0,0.1,4.8,31.0,50,190,25,1,0,0
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
2.0,0.1,4.8,31.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,0
3.1,4.5,4.8,72.0,50,190,25,1,0,0
3.1,4.5,4.8,72.0,50,190,25,1,0,0
3.1,4.5,4.8,72.0,50,190,25,1,0,0
3.1,4.5,4.8,72.0,50,190,25,1,0,0
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
3.1,4.5,4.8,72.0,50,190,25,1,0,1
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.9,2.5,4.7,53.0,120,190,25,4,0,0
2.0,0.1,4.8,31.0,120,190,25,4,0,0
2.0,0.1,4.8,31.0,120,190,25,4,0,0
2.0,0.1,4.8,31.0,120,190,25,4,0,0
2.0,0.1,4.8,31.0,120,190,25,4,0,0
2.0,0.1,4.8,31.0,120,190,25,4,0,0
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
2.0,0.1,4.8,31.0,120,190,25,4,0,1
3.1,4.5,4.8,72.0,120,190,25,4,0,0
3.1,4.5,4.8,72.0,120,190,25,4,0,0
3.1,4.5,4.8,72.0,120,190,25,4,0,0
3.1,4.5,4.8,72.0,120,190,25,4,0,0
3.1,4.5,4.8,72.0,120,190,25,4,0,0
3.1,4.5,4.8,72.0,120,190,25,4,0,0
